year,path,file,category,md5sum,is_well_formed,num_vars,num_clauses,num_unary_clauses,num_binary_clauses,num_ternary_clauses,num_large_clauses,num_generators,percent_sym_vars,is_only_involution,is_inverting_perm,num_orbits
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satcomp11-main-track-unselected/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-18_311.cnf,VanDerWaerden_pd_2-3-18_311.cnf,unknown,b6fd194603c6e753cd02185fc1159e61,1,156,13048,0,206,11672,1170,0,0,1,0,0
2013,2013/app/SC13_submissions/soos--grainofsalt/hitag2-exptime1200/hitag2-10-60-0-0xac23f1205f76343-96.cnf,hitag2-10-60-0-0xac23f1205f76343-96.cnf,hitag,b70b71a00f018c40ee8dd7662ca7dceb,1,2230,29319,72,4248,658,24341,71,4,1,0,1
2012,2012/hard/Hard Combinatorial SAT+UNSAT/Submissions/Random/fixed-shape-forced-300-354-2-2-3-2/fsf-300-354-2-2-3-2.14.opt.cnf,fsf-300-354-2-2-3-2.14.opt.cnf,unknown,b75064df4fdf8bbe74781bc2ef9f1601,1,3486,8496,0,0,5664,2832,0,0,1,0,0
2016,2016/hard/crafted16/Elffers/rphp4_115_shuffled.cnf,rphp4_115_shuffled.cnf,rphp,b76a36e1bc362fd9a2ed9bd4e7e5c6f3,1,920,20934,0,1150,0,19784,116,100,0,0,3
2013,2013/app/SC13_submissions/nossum--sha1/22-128/001.cnf,001.cnf,nosum-sha1,b76b603b2636ba69389e1fe5bf99fb14,1,4128,126548,416,32,4612,121488,63,2,1,0,1
2013,2013/hard/satchal12-selected/Hard_Combinatorial_SAT+UNSAT/SATCompetition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,unknown,b79b003513b2a70c9b89188422a831e2,1,250,1000,0,0,1000,0,-1,-1,-1,-1,-1
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,unknown,b79b003513b2a70c9b89188422a831e2,1,250,1000,0,0,1000,0,-1,-1,-1,-1,-1
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Competition 2011 unselected/SAT11/application/fuhs/AProVE11/AProVE11-08.cnf,AProVE11-08.cnf,aprove,b7b2e80759c30fd75c385f39626b446e,1,230851,774966,1,326121,427757,21087,1182,53,1,0,31747
2012,2012/hard/Hard Combinatorial SAT+UNSAT/Submissions/Random/fixed-shape-forced-300-354-2-2-3-2/fsf-300-354-2-2-3-2.2.opt.cnf,fsf-300-354-2-2-3-2.2.opt.cnf,unknown,b7c02a16410711644a52e1d1c6dd6f1c,1,3486,8496,0,0,5664,2832,0,0,1,0,0
2014,2014/hard/sc14-crafted/jkkk-one-one-10-34-sat.cnf,jkkk-one-one-10-34-sat.cnf,unknown,b7c326dbd0818e0318b9ec0db67f9089,1,11607,73804,953,47494,20134,5223,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/SATChallenge2012_submitted/combinatorial_sat/EnsembleComputation/jkkk-one-one-10-34-sat.cnf,jkkk-one-one-10-34-sat.cnf,unknown,b7c326dbd0818e0318b9ec0db67f9089,1,11607,73804,953,47494,20134,5223,0,0,1,0,0
2013,2013/app/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/beempgsol5b1.cnf,beempgsol5b1.cnf,unknown,b7d7cc3ee4e6e066c15c34f841c0e961,1,21465,61564,1,41042,20521,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,velev-pipe-o-uns-1.0-7.cnf,velev,b7df25f653e1e7a9ffcd39b3231809e6,1,24415,711050,1,605924,86384,18741,15,91,1,1,9460
2013,2013/hard/satchal12-selected/Hard_Combinatorial_SAT+UNSAT/SATCompetition2009/crafted/SAT09/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,em_11_3_4_exp.cnf,edgematching,b7e51ccd3f2fabc77c07fa1f8f28f931,1,8713,384843,0,296010,62086,21563,47,100,0,0,1410
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2009/crafted/SAT09/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,em_11_3_4_exp.cnf,edgematching,b7e51ccd3f2fabc77c07fa1f8f28f931,1,8713,384843,0,296010,62086,21563,47,100,0,0,1410
2017,2017/all/NoLimits/g2-hwmcc15deep-6s161-k18.cnf,g2-hwmcc15deep-6s161-k18.cnf,unknown,b7f1cf5bb48ea2b620fa12cd2e89da94,1,48224,140165,1,93450,46714,0,0,0,1,0,0
2016,2016/app/NoLimits/g2-hwmcc15deep-6s161-k18.cnf,g2-hwmcc15deep-6s161-k18.cnf,unknown,b7f1cf5bb48ea2b620fa12cd2e89da94,1,48224,140165,1,93450,46714,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/ibm/2002/13_rule_1/SAT_dat.k10.cnf,SAT_dat.k10.cnf,ibm,b801eedc38d94f7d34b1c4de68ba5e4b,1,46169,207720,148,84712,114816,8044,477,2,1,1,8
2015,2015/all/mrpp_6x6#20_10.cnf,mrpp_6x6#20_10.cnf,unknown,b81aba082ca784cecb666a3233086524,1,5291,41550,350,16920,13518,10762,0,0,1,0,0
2017,2017/all/NoLimits/mp1-9_50.cnf,mp1-9_50.cnf,mp1,b821e78364ee40e7eb92f677f68c8fd2,1,1458,280136,38,17496,0,262602,1,12,1,0,81
2016,2016/app/NoLimits/mp1-9_50.cnf,mp1-9_50.cnf,mp1,b821e78364ee40e7eb92f677f68c8fd2,1,1458,280136,38,17496,0,262602,1,12,1,0,81
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,battleship-13-13-unsat.cnf,battleship,b828910e9308a3dd9d5f850f224ef842,1,169,1183,0,1014,0,169,5,100,0,0,1
2012,2012/app/Application SAT+UNSAT/SATCompetition2007/industrial/babic/dspam/dspam_dump_vc1104.cnf,dspam_dump_vc1104.cnf,dspam,b832b12eac41e59883ac2887c5963c54,1,280972,926808,5452,298291,623065,0,5736,3,1,0,77
2014,2014/app/sc14-app/aes_24_4_keyfind_4.cnf,aes_24_4_keyfind_4.cnf,aes,b8613f6a972f226fe41ba9011f30ba22,1,520,5968,80,192,736,4960,0,0,1,0,0
2013,2013/app/satchal12-submitted/application/SAT2012_AES/Benchmarks/24/aes_24_4_keyfind_4.cnf,aes_24_4_keyfind_4.cnf,aes,b8613f6a972f226fe41ba9011f30ba22,1,520,5968,80,192,736,4960,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,traffic_3b_unknown.cnf,trafic,b8621ec1841e055a001ab32c33f2b68c,1,39151,533919,0,47680,59618,383850,52,28,1,1,4348
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,pebling,b89dce22e5369c8081062018c6eea272,1,552,30977,4,9,112,30852,386,95,0,0,132
2017,2017/all/NoLimits/mp1-ps_5000_21250_3_0_0.6_0_1.45_6.cnf,mp1-ps_5000_21250_3_0_0.6_0_1.45_6.cnf,unknown,b8aacc26fed3e2422a74d49e26dcffe9,1,5000,21250,0,0,21250,0,0,0,1,0,0
2016,2016/app/NoLimits/mp1-ps_5000_21250_3_0_0.6_0_1.45_6.cnf,mp1-ps_5000_21250_3_0_0.6_0_1.45_6.cnf,unknown,b8aacc26fed3e2422a74d49e26dcffe9,1,5000,21250,0,0,21250,0,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,mod,b8ad54973e17f84e99bf9d2e7bc768ce,1,160,640,0,0,0,640,42,100,1,1,120
2017,2017/all/NoLimits/mp1-9_9.cnf,mp1-9_9.cnf,mp1,b8b18d40689e44755bde4e5d4f8e4287,1,1458,280139,41,17496,0,262602,1,12,1,0,81
2016,2016/app/NoLimits/mp1-9_9.cnf,mp1-9_9.cnf,mp1,b8b18d40689e44755bde4e5d4f8e4287,1,1458,280139,41,17496,0,262602,1,12,1,0,81
2014,2014/hard/sc14-crafted/mrpp_8x8#24_20.cnf,mrpp_8x8#24_20.cnf,unknown,b8dde0911bac58fdd5c9bac8ae4fba60,1,18278,142603,580,62301,48374,31348,0,0,1,0,0
2014,2014/hard/sc14-crafted/crafted_n10_d6_c2_num2.cnf,crafted_n10_d6_c2_num2.cnf,crafted,b8eae9710a68e0699fdf7aae7a59f104,1,23360,2924612,0,2924172,0,440,43,100,1,0,370
2016,2016/hard/crafted16/Elffers/rphp5_055_shuffled.cnf,rphp5_055_shuffled.cnf,rphp,b8fb27f84e7f79b4a29287400a8549d4,1,550,6825,0,825,0,6000,58,100,0,0,3
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,marg3x3add8.shuffled-as.sat03-1449.cnf,marg,b91fa4fe3fb0fdf9c902d36266504764,1,41,224,0,0,0,224,23,100,0,1,8
2014,2014/hard/sc14-crafted/crafted_n12_d6_c4_num23.cnf,crafted_n12_d6_c4_num23.cnf,crafted,b942119e5d9fe268a79c934628c73102,1,56064,15834432,0,15833904,0,528,51,100,0,0,1290
2017,2017/all/NoLimits/mp1-Nb6T30.cnf,mp1-Nb6T30.cnf,nb,b948b0faad6fd7e39e80b3d83ee20bba,1,23262,91872,0,35640,44352,11880,5,100,1,1,3402
2016,2016/app/NoLimits/mp1-Nb6T30.cnf,mp1-Nb6T30.cnf,nb,b948b0faad6fd7e39e80b3d83ee20bba,1,23262,91872,0,35640,44352,11880,5,100,1,1,3402
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATChallenge2012_crafted_debugged/aim-200-6_0-yes1-2.cnf.mis-138.debugged.cnf,aim-200-6_0-yes1-2.cnf.mis-138.debugged.cnf,unknown,b964a229763178d217acf9271251ddbe,1,27662,55826,137,28563,27126,0,0,0,1,0,0
2017,2017/all/NoLimits/mp1-ps_5000_21250_3_0_0.8_0_1.60_2.cnf,mp1-ps_5000_21250_3_0_0.8_0_1.60_2.cnf,unknown,b967851dc7ff8d768901606a42f761aa,1,5000,21250,0,0,21250,0,0,0,1,0,0
2016,2016/app/NoLimits/mp1-ps_5000_21250_3_0_0.8_0_1.60_2.cnf,mp1-ps_5000_21250_3_0_0.8_0_1.60_2.cnf,unknown,b967851dc7ff8d768901606a42f761aa,1,5000,21250,0,0,21250,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug10.cnf,9vliw_m_9stages_iq3_C1_bug10.cnf,vliw,b96b75461795057ef2d559ebb6ae2ba1,1,521182,13378625,1,8714562,4209401,454661,2,1,1,1,1196
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,battleship-11-21-sat.cnf,battleship,b96c20b4b7951c39c5802e0553b42cad,1,231,1276,0,1155,0,121,13,100,0,0,2
2013,2013/hard/SC13_submissions/heule--randomMUS/MUS-v320-1.cnf,MUS-v320-1.cnf,unknown,b9ad0dfab039d75c9fce00b1c2c85510,1,320,1096,0,0,1096,0,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,mod,b9f02ee542f99ae0fd8f291dd570c53a,1,326,2332,0,0,0,2332,96,59,1,0,96
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/ibm/2002/07_rule/SAT_dat.k75.cnf,SAT_dat.k75.cnf,ibm,ba24587a8e4e504d3b6823a27f2fa114,1,19467,49053,153,22409,25647,844,337,85,1,1,8036
2012,2012/hard/Hard Combinatorial SAT+UNSAT/Submissions/Combinatorial/sgen4-sat2012-sat/sgen4-sat-280-8.cnf,sgen4-sat-280-8.cnf,unknown,ba29ac5f5e00008a50d8ae407c0517c4,1,280,672,0,560,0,112,0,0,1,0,0
2015,2015/all/manthey_single-ordered-initialized-w48-b9.cnf,manthey_single-ordered-initialized-w48-b9.cnf,unknown,ba2ade48943151e7e1afaac6ce731d27,1,13176,108264,27,20904,86112,1221,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,mod,ba385c05848b5f8fd49dff62bba43c15,1,271,1972,0,0,0,1972,81,60,1,0,81
2013,2013/app/satchal12-submitted/application/SAT2012_AES/Benchmarks/16/aes_16_10_keyfind_3.cnf,aes_16_10_keyfind_3.cnf,aes,ba60e69f0d85355346c606d520be3dc1,1,1168,14656,112,160,2304,12080,0,0,1,0,0
2014,2014/app/sc14-app/9dlx_vliw_at_b_iq3.cnf,9dlx_vliw_at_b_iq3.cnf,vliw,ba6236c6cc840bb0208f73665843c375,1,69789,968295,1,899512,16116,52666,11,2,1,1,599
2012,2012/app/Application SAT+UNSAT/SATCompetition2007/industrial/velev/UNSAT2.0/9dlx_vliw_at_b_iq3.cnf,9dlx_vliw_at_b_iq3.cnf,vliw,ba6236c6cc840bb0208f73665843c375,1,69789,968295,1,899512,16116,52666,11,2,1,1,599
2014,2014/app/sc14-app/q_query_3_L150_coli.sat.cnf,q_query_3_L150_coli.sat.cnf,query,ba6884aaa746378e56c38fd8b3d0255e,1,486992,2456708,45558,599153,1430962,380251,946,3,1,0,4576
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,q_query_3_L150_coli.sat.cnf,query,ba6884aaa746378e56c38fd8b3d0255e,1,486992,2456708,45558,599153,1430962,380251,946,3,1,0,4576
2015,2015/all/q_query_3_L150_coli.sat.cnf,q_query_3_L150_coli.sat.cnf,query,ba6884aaa746378e56c38fd8b3d0255e,1,486992,2456708,45558,599153,1430962,380251,946,3,1,0,4576
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/satelite/simon03:sat02bis:k2fix_gr_rcs_w8.used-as.sat04-353.cnf,simon03:sat02bis:k2fix_gr_rcs_w8.used-as.sat04-353.cnf,fpga-routing,bab03b6f3b4616be87bb27f13fa735e3,1,10056,271393,0,270136,0,1257,113,100,1,0,1158
2018,2018/all/Liang/dist7.c.cnf,dist7.c.cnf,dist,baccf57f867223f34534ba2afda26e69,1,15276,68149,18,17946,46369,3816,7,1,1,1,7
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,sgen3-n280-s93756482-sat.cnf,unknown,badb3b4ac12b29ada7dd8ed96ed75c80,1,280,672,0,560,0,112,0,0,1,0,0
2016,2016/hard/crafted16/Elffers/ecgrid6x115_shuffled.cnf,ecgrid6x115_shuffled.cnf,ecgrid,badd388bcde07bdc8bd7830e7acaba0d,1,1381,5522,0,2,5520,0,3,100,1,1,406
2018,2018/all/Scheel/cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf,cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf,cms-sheel,bae604c17df6bc6bb9b8db798bd8c778,1,29691,94139,7,41152,52952,28,3,95,1,0,14060
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/manolios/cnf/f10ni.cnf,f10ni.cnf,f,bafb161ccbacdb962dfdead0b68b1540,1,368888,1100500,1,733666,366833,0,3,6,1,0,11057
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satcomp11-main-track-unselected/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-30_843.cnf,VanDerWaerden_pd_2-3-30_843.cnf,unknown,bb0099c0e1f6d53cfa15e1623d43df9a,1,422,93674,0,561,87692,5421,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/sgi/satsgi-n22himBHm25-p0-q239.cnf,satsgi-n22himBHm25-p0-q239.cnf,satsgi,bb26f94676d52c6c304fdd966a5030f6,1,550,12397,0,12375,0,22,45,100,1,0,1
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satrace-unselected/repeat/prime2209/prime2209-97.cnf,prime2209-97.cnf,prime,bb52791bf0d5bb115bb511bd00c482b5,1,117273,345514,97,230278,115139,0,96,100,1,0,1209
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SATCompetition2011/application/SAT_RACE06/velev-pipe-sat-1.0-b9.cnf,velev-pipe-sat-1.0-b9.cnf,velev,bb86eb13126177e1b128fa3186a4972b,1,118038,8780591,1,8228186,456958,95446,25,95,1,1,48227
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT_RACE06/velev-pipe-sat-1.0-b9.cnf,velev-pipe-sat-1.0-b9.cnf,velev,bb86eb13126177e1b128fa3186a4972b,1,118038,8780591,1,8228186,456958,95446,25,95,1,1,48227
2016,2016/hard/crafted16/Heule/Ptn-7824-b16.cnf,Ptn-7824-b16.cnf,unknown,bba8eda1a07c6d9c09d510d46a4f9144,1,3696,13802,0,722,13080,0,0,0,1,0,0
2013,2013/hard/SC13_submissions/mugrauer_balint--LABS/LABS_n071_goal006.cnf,LABS_n071_goal006.cnf,labs,bbae79a1587324d9870435f6122e0b82,1,188635,381900,132,197664,184104,0,6,1,1,0,6
2018,2018/all/Liang/dist9.c.cnf,dist9.c.cnf,dist,bbde58c9d7551659217f83b86d2fa9ff,1,15276,68149,18,17946,46369,3816,7,1,1,1,7
2012,2012/app/Application SAT+UNSAT/SATCompetition2007/industrial/fuhs/medium/AProVE07-11.cnf,AProVE07-11.cnf,unknown,bbf2ddba983f34e9ffda755afdcf8885,1,1004933,4426834,1,2485540,1662546,278747,0,0,1,0,0
2017,2017/all/NoLimits/g2-hwmcc15deep-oski15a10b08s-k23.cnf,g2-hwmcc15deep-oski15a10b08s-k23.cnf,hwmcc,bc0afcfe6f790cde0e84ea7e17bd3843,1,602485,1573050,1,1053680,519369,0,24,1,1,1,24
2016,2016/app/NoLimits/g2-hwmcc15deep-oski15a10b08s-k23.cnf,g2-hwmcc15deep-oski15a10b08s-k23.cnf,hwmcc,bc0afcfe6f790cde0e84ea7e17bd3843,1,602485,1573050,1,1053680,519369,0,24,1,1,1,24
2013,2013/app/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_7_unsat_pre.cnf,ctl_4291_567_7_unsat_pre.cnf,unknown,bc173345c2bf46326769a4766eaf6cbc,1,15232,167062,0,29847,35265,101950,0,0,1,0,0
2018,2018/all/Xiao/Nb27T6.cnf,Nb27T6.cnf,nb,bc6ca0302e02f7a87680403d4b7aafb9,1,348375,1545480,0,695466,618192,231822,5,100,1,1,40178
2018,2018/all/Porkhunov/mchess_19.cnf,mchess_19.cnf,mchess,bc7c43a25caaec91db7090c9d639c0fd,1,684,2295,4,1938,64,289,5,100,1,0,171
2015,2015/all/jgiraldezlevy.2200.9086.08.40.117.cnf,jgiraldezlevy.2200.9086.08.40.117.cnf,unknown,bc8dc59f87189bd1ef85b953c7d10154,1,2200,9086,0,0,9081,0,0,0,1,0,0
2014,2014/app/sc14-app/UCG-15-10p0.cnf,UCG-15-10p0.cnf,unknown,bcbcc9a4e4a7e3ebed9eeaa393ebdc32,1,199304,1005834,10249,703147,176388,50960,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,UCG-15-10p0.cnf,unknown,bcbcc9a4e4a7e3ebed9eeaa393ebdc32,1,199304,1005834,10249,703147,176388,50960,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2009/crafted/SAT09/CRAFTED/ramseycube/Q3inK12.cnf,Q3inK12.cnf,ramseycube,bcbdfe82209aa971e7a6ff7bba833b95,1,66,831600,0,0,0,831600,12,100,1,1,1
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,em_8_4_5_all.cnf,edgematching,bcbe82a00b39f246e1dc1a85b2c8371e,1,2420,62900,0,43724,12672,5208,12,100,0,0,521
2014,2014/hard/sc14-crafted/edges-072-3-7925777-19.cnf,edges-072-3-7925777-19.cnf,unknown,bccc498840bb1a25ad8b5a13fa488e2a,1,216,285,0,216,69,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/manolios/cnf/c10bid_i.cnf,c10bid_i.cnf,c,bcff222a985e6985d77c65c5fcd89e0b,1,266405,792175,1,528116,264058,0,3,14,1,0,18376
2018,2018/all/Ofer/exams_flat_0.04_2017_9.cnf,exams_flat_0.04_2017_9.cnf,unknown,bd06583448cbdc56d699c5e274a18979,1,1325075,2094599,36435,1423286,621411,6435,-1,-1,-1,-1,-1
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Competition 2011 unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc7701-tseitin.cnf,smtlib-qfbv-aigs-bin_libsmbsharemodes_vc7701-tseitin.cnf,smt-qfbv,bd238a595bb7e470876cad8bff844fcd,1,398240,1149368,2,766244,383122,0,119,1,1,0,1552
2012,2012/app/Application SAT+UNSAT/SATCompetition2009/application/SAT_RACE06/simon-s02b-dp11u10.cnf,simon-s02b-dp11u10.cnf,simon,bd35ccd857138682818061a3fbcb7546,1,9197,25271,22,16168,9032,1,2,5,1,0,220
2018,2018/all/Porkhunov/mchess_18.cnf,mchess_18.cnf,mchess,bd6b77588c5f5e1c126295bf4cb9a671,1,612,2048,4,1728,60,256,5,100,1,0,153
2013,2013/hard/satrace-unselected/er/mutcb16.cnf,mutcb16.cnf,mutcb,bd77a80ed031274a49c614a493f71a1c,1,505,1592,0,1344,52,196,2,95,1,0,119
2014,2014/hard/sc14-crafted/crafted_n10_d6_c4_num3.cnf,crafted_n10_d6_c4_num3.cnf,crafted,bdda0397eeedc8454491871a2b23e810,1,42048,11135028,0,11134588,0,440,42,100,1,0,902
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,unknown,be0552b4894b69c578ebcc0b17dda689,1,900,69990,0,69960,0,30,0,0,1,0,0
2013,2013/hard/SC13_submissions/kovasznai_frohlich_biere--smtbench/ndist.b/ndist.b.24990.cnf,ndist.b.24990.cnf,unknown,be0f5f33aec40b13808877361d9f8c1c,1,324862,449806,1,299870,149935,0,0,0,1,0,0
2017,2017/all/NoLimits/g2-hwmcc15deep-6s44-k40.cnf,g2-hwmcc15deep-6s44-k40.cnf,hwmcc,be11071b0f7c716aac241169d0a47bea,1,259705,757474,1,505848,251625,0,37,1,1,0,37
2016,2016/app/NoLimits/g2-hwmcc15deep-6s44-k40.cnf,g2-hwmcc15deep-6s44-k40.cnf,hwmcc,be11071b0f7c716aac241169d0a47bea,1,259705,757474,1,505848,251625,0,37,1,1,0,37
2017,2017/all/NoLimits/mp1-ps_5000_21250_3_0_0.8_0_1.70_2.cnf,mp1-ps_5000_21250_3_0_0.8_0_1.70_2.cnf,unknown,be128fcfafc4aa73b5952f6e8d75d318,1,5000,21250,0,0,21250,0,0,0,1,0,0
2016,2016/app/NoLimits/mp1-ps_5000_21250_3_0_0.8_0_1.70_2.cnf,mp1-ps_5000_21250_3_0_0.8_0_1.70_2.cnf,unknown,be128fcfafc4aa73b5952f6e8d75d318,1,5000,21250,0,0,21250,0,0,0,1,0,0
2013,2013/hard/SC13_submissions/surynek--gridMRPP/8x8_10pc/SAT/mrpp_8x8#22_16.cnf,mrpp_8x8#22_16.cnf,unknown,be5c4f18d2a81b2edabdc9e7d709f51f,1,14534,115748,580,49185,38190,27793,0,0,1,0,0
2017,2017/all/NoLimits/mp1-24.7.cnf,mp1-24.7.cnf,mp1,be79c2cd09a9b0029165d587d9fdb71d,1,4448,138764,448,34,4624,133658,63,2,1,0,1
2016,2016/app/NoLimits/mp1-24.7.cnf,mp1-24.7.cnf,mp1,be79c2cd09a9b0029165d587d9fdb71d,1,4448,138764,448,34,4624,133658,63,2,1,0,1
2012,2012/app/Application SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_2/SAT_dat.k95.debugged.cnf,SAT_dat.k95.debugged.cnf,ibm,be9ae1e1a5822efed61d8244af0874cf,1,141985,635036,863,480909,70216,68411,1004,1,1,0,2
2012,2012/app/Application SAT+UNSAT/SAT Race 2010/mixed/anbulagan/total-10-19-s.cnf,total-10-19-s.cnf,unknown,bea511c9a03a4804efe79689b911729e,1,331631,1586193,13799,1201215,295479,61940,0,0,1,0,0
2014,2014/hard/sc14-crafted/Hidoku_enu_7.cnf,Hidoku_enu_7.cnf,unknown,bece85cb494f60aeacd3fa8150b08e4e,1,4711,22674,0,7551,14980,143,0,0,1,0,0
2013,2013/app/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_24.cnf,arcfour_initialPermutation_6_24.cnf,unknown,bed80a314b64134e49dd5961834beb4d,1,105753,405350,385,39864,364561,540,0,0,1,0,0
2013,2013/app/SC13_submissions/soos--grainofsalt/bivium-exptime12800/bivium-39-200-0s0-0x1b770901581bbb2863c83835583d7ce4e1fafd907076320542-34.cnf,bivium-39-200-0s0-0x1b770901581bbb2863c83835583d7ce4e1fafd907076320542-34.cnf,bivium,bef254c57046df26a58922faf53bd464,1,972,5432,239,426,447,4320,238,25,1,0,1
2014,2014/app/sc14-app/6s137.cnf,6s137.cnf,6s,bf2beb41ffebe2264eb036dff83bbd24,1,766714,2199436,1,1466290,733145,0,957,87,1,0,333062
2013,2013/hard/satchal12-selected/Hard_Combinatorial_SAT+UNSAT/SATCompetition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,phnf,bf3618cdbef11db03f2026bf209783fc,1,25493,1139180,0,1136319,1,2860,20,1,1,0,20
